Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Open, High, Low, Close, Ask Volume, Bid Volume, Zero Line, Difference
2025-8-6, 06:45:00.000000, 629.14, 629.15, 628.82, 628.85, 3150, 24, 628.99, 628.94, 628.98, 1320, 1830
2025-8-6, 06:50:00.000000, 628.82, 629.32, 628.82, 629.29, 2215, 17, 629.06, 629.14, 629.07, 990, 1225
2025-8-6, 06:55:00.000000, 629.38, 629.54, 629.38, 629.54, 1940, 13, 629.46, 629.49, 629.46, 1190, 750
2025-8-6, 07:00:00.000000, 629.50, 629.80, 629.25, 629.72, 8739, 66, 629.57, 629.59, 629.53, 3927, 4812
2025-8-6, 07:05:00.000000, 629.62, 629.65, 629.40, 629.65, 4274, 19, 629.58, 629.57, 629.53, 3535, 739
2025-8-6, 07:10:00.000000, 629.74, 629.86, 629.42, 629.60, 9900, 80, 629.66, 629.63, 629.64, 2560, 7340
2025-8-6, 07:15:00.000000, 629.52, 629.63, 629.47, 629.50, 2660, 21, 629.53, 629.53, 629.55, 1620, 1040
2025-8-6, 07:20:00.000000, 629.57, 629.60, 629.51, 629.60, 1155, 8, 629.57, 629.57, 629.55, 405, 750
2025-8-6, 07:25:00.000000, 629.50, 629.51, 629.33, 629.50, 3811, 25, 629.46, 629.45, 629.42, 1818, 1993
2025-8-6, 07:30:00.000000, 629.56, 629.84, 629.56, 629.65, 6052, 50, 629.65, 629.68, 629.70, 4360, 1692
2025-8-6, 07:35:00.000000, 629.60, 629.69, 629.50, 629.54, 3688, 23, 629.58, 629.58, 629.59, 1039, 2649
2025-8-6, 07:40:00.000000, 629.57, 629.67, 629.42, 629.67, 1220, 12, 629.58, 629.59, 629.54, 820, 400
2025-8-6, 07:45:00.000000, 629.62, 629.70, 629.57, 629.70, 325, 3, 629.65, 629.66, 629.64, 100, 225
2025-8-6, 07:50:00.000000, 629.60, 629.67, 629.45, 629.52, 2567, 16, 629.56, 629.55, 629.56, 2071, 496
2025-8-6, 07:55:00.000000, 629.50, 629.55, 629.37, 629.47, 2982, 26, 629.47, 629.46, 629.46, 2682, 300
2025-8-6, 08:00:00.000000, 629.56, 631.25, 629.11, 629.14, 44942, 155, 629.77, 629.83, 630.18, 6381, 38561
2025-8-6, 08:05:00.000000, 629.09, 629.09, 628.84, 628.96, 14064, 62, 628.99, 628.96, 628.97, 4804, 9260
2025-8-6, 08:10:00.000000, 628.96, 628.97, 628.73, 628.78, 26582, 101, 628.86, 628.83, 628.85, 22232, 4350
2025-8-6, 08:15:00.000000, 628.74, 629.24, 628.71, 629.24, 29789, 236, 628.98, 629.06, 628.97, 15215, 14574
2025-8-6, 08:20:00.000000, 629.28, 629.56, 629.25, 629.34, 21732, 149, 629.36, 629.38, 629.40, 8755, 12977
2025-8-6, 08:25:00.000000, 629.32, 629.32, 628.93, 628.95, 22066, 108, 629.13, 629.07, 629.13, 7416, 14650
2025-8-6, 08:30:00.000000, 628.90, 629.27, 628.82, 629.19, 21087, 120, 629.04, 629.09, 629.05, 6564, 14523
2025-8-6, 08:35:00.000000, 629.27, 629.35, 629.08, 629.08, 6811, 52, 629.20, 629.17, 629.21, 4711, 2100
2025-8-6, 08:40:00.000000, 629.15, 629.29, 629.09, 629.22, 8574, 53, 629.19, 629.20, 629.19, 3760, 4814
2025-8-6, 08:45:00.000000, 629.20, 629.40, 629.17, 629.40, 20189, 116, 629.29, 629.32, 629.29, 12085, 8104
2025-8-6, 08:50:00.000000, 629.40, 629.45, 629.11, 629.30, 38890, 182, 629.32, 629.29, 629.28, 27008, 11882
2025-8-6, 08:55:00.000000, 629.40, 629.53, 629.34, 629.46, 15571, 62, 629.43, 629.44, 629.44, 7895, 7676
2025-8-6, 09:00:00.000000, 629.46, 629.54, 629.38, 629.47, 32853, 163, 629.46, 629.46, 629.46, 10077, 22776
2025-8-6, 09:05:00.000000, 629.47, 629.65, 629.40, 629.52, 27302, 102, 629.51, 629.52, 629.53, 16483, 10819
2025-8-6, 09:10:00.000000, 629.57, 629.82, 629.57, 629.82, 17750, 111, 629.70, 629.74, 629.70, 9130, 8620
2025-8-6, 09:15:00.000000, 629.78, 629.84, 629.71, 629.71, 10107, 66, 629.76, 629.75, 629.78, 3792, 6315
2025-8-6, 09:20:00.000000, 629.71, 629.78, 629.27, 629.30, 25323, 138, 629.52, 629.45, 629.53, 14285, 11038
2025-8-6, 09:25:00.000000, 629.30, 629.38, 629.15, 629.20, 28026, 138, 629.26, 629.24, 629.27, 10227, 17799
2025-8-6, 09:30:00.000000, 629.05, 629.41, 628.42, 629.40, 1313738, 8113, 629.07, 629.08, 628.92, 780510, 533228
2025-8-6, 09:35:00.000000, 629.41, 629.45, 628.32, 628.44, 771641, 4927, 628.90, 628.74, 628.88, 365603, 406038
2025-8-6, 09:40:00.000000, 628.45, 629.07, 628.27, 629.07, 762991, 4899, 628.71, 628.80, 628.67, 395772, 367219
2025-8-6, 09:45:00.000000, 629.03, 629.65, 628.77, 629.30, 859374, 5602, 629.19, 629.24, 629.21, 397682, 461692
2025-8-6, 09:50:00.000000, 629.30, 629.78, 628.47, 629.69, 748456, 4401, 629.31, 629.31, 629.13, 394508, 353948
2025-8-6, 09:55:00.000000, 629.68, 629.98, 628.88, 628.93, 935350, 5765, 629.37, 629.26, 629.43, 463043, 472307
2025-8-6, 10:00:00.000000, 628.92, 630.29, 628.82, 630.29, 852257, 5319, 629.58, 629.80, 629.55, 394357, 457900
2025-8-6, 10:05:00.000000, 630.30, 630.61, 630.12, 630.56, 635606, 3886, 630.40, 630.43, 630.36, 349057, 286549
2025-8-6, 10:10:00.000000, 630.56, 630.56, 629.45, 629.45, 596527, 3648, 630.00, 629.82, 630.00, 325379, 271148
2025-8-6, 10:15:00.000000, 629.46, 629.78, 629.08, 629.35, 469972, 2988, 629.42, 629.40, 629.43, 226310, 243662
2025-8-6, 10:20:00.000000, 629.36, 629.59, 628.13, 628.38, 711652, 4552, 628.87, 628.70, 628.86, 366521, 345131
2025-8-6, 10:25:00.000000, 628.40, 628.94, 628.14, 628.79, 703697, 4275, 628.57, 628.63, 628.54, 359532, 344165
2025-8-6, 10:30:00.000000, 628.79, 628.99, 628.38, 628.88, 420955, 2642, 628.76, 628.75, 628.68, 199826, 221129
2025-8-6, 10:35:00.000000, 628.88, 630.03, 628.78, 629.91, 657884, 4146, 629.40, 629.57, 629.41, 338306, 319578
2025-8-6, 10:40:00.000000, 629.87, 630.24, 629.72, 630.08, 605288, 4019, 629.98, 630.01, 629.98, 316531, 288757
2025-8-6, 10:45:00.000000, 630.10, 630.43, 629.98, 630.11, 418210, 2616, 630.16, 630.17, 630.21, 226074, 192136
2025-8-6, 10:50:00.000000, 630.11, 630.60, 629.85, 630.59, 514583, 3099, 630.29, 630.35, 630.23, 263992, 250591
2025-8-6, 10:55:00.000000, 630.58, 631.01, 630.58, 630.89, 708477, 4415, 630.76, 630.83, 630.80, 337181, 371296
2025-8-6, 11:00:00.000000, 630.88, 630.99, 630.59, 630.67, 408979, 2736, 630.78, 630.75, 630.79, 192105, 216874
2025-8-6, 11:05:00.000000, 630.66, 630.84, 630.44, 630.81, 446395, 2863, 630.69, 630.70, 630.64, 205604, 240791
2025-8-6, 11:10:00.000000, 630.81, 631.00, 630.41, 630.92, 574217, 3915, 630.78, 630.78, 630.70, 272099, 302118
2025-8-6, 11:15:00.000000, 630.93, 631.35, 630.87, 631.24, 523513, 3685, 631.10, 631.15, 631.11, 250929, 272584
2025-8-6, 11:20:00.000000, 631.24, 631.70, 631.19, 631.59, 560655, 3789, 631.43, 631.49, 631.45, 277649, 283006
2025-8-6, 11:25:00.000000, 631.58, 632.05, 631.53, 631.93, 627688, 4036, 631.77, 631.84, 631.79, 321913, 305775
2025-8-6, 11:30:00.000000, 631.91, 632.42, 631.89, 632.24, 687227, 4404, 632.12, 632.18, 632.15, 348264, 338963
2025-8-6, 11:35:00.000000, 632.25, 632.35, 631.55, 631.71, 774388, 5183, 631.96, 631.87, 631.95, 430959, 343429
2025-8-6, 11:40:00.000000, 631.73, 632.15, 631.16, 632.08, 708142, 4391, 631.78, 631.80, 631.66, 326586, 381556
2025-8-6, 11:45:00.000000, 632.08, 632.37, 632.04, 632.28, 380899, 2584, 632.19, 632.23, 632.20, 190548, 190351
2025-8-6, 11:50:00.000000, 632.27, 632.91, 632.24, 632.77, 638669, 4102, 632.55, 632.64, 632.58, 308711, 329958
2025-8-6, 11:55:00.000000, 632.77, 632.89, 632.60, 632.66, 365675, 2469, 632.73, 632.72, 632.75, 191594, 174081
2025-8-6, 12:00:00.000000, 632.67, 632.80, 632.41, 632.77, 448312, 3168, 632.66, 632.66, 632.60, 229009, 219303
2025-8-6, 12:05:00.000000, 632.76, 632.85, 632.65, 632.75, 274379, 1926, 632.75, 632.75, 632.75, 142684, 131695
2025-8-6, 12:10:00.000000, 632.76, 632.78, 632.38, 632.49, 404502, 2615, 632.60, 632.55, 632.58, 237107, 167395
2025-8-6, 12:15:00.000000, 632.50, 632.64, 632.41, 632.62, 270556, 1895, 632.54, 632.56, 632.53, 142697, 127859
2025-8-6, 12:20:00.000000, 632.61, 632.76, 632.29, 632.42, 280069, 1811, 632.52, 632.49, 632.53, 165376, 114693
2025-8-6, 12:25:00.000000, 632.42, 632.43, 632.18, 632.37, 209438, 1480, 632.35, 632.33, 632.30, 113924, 95514
2025-8-6, 12:30:00.000000, 632.39, 632.39, 632.10, 632.33, 270539, 1644, 632.30, 632.27, 632.25, 163686, 106853
2025-8-6, 12:35:00.000000, 632.33, 632.98, 632.32, 632.61, 372557, 2325, 632.56, 632.64, 632.65, 162748, 209809
2025-8-6, 12:40:00.000000, 632.62, 632.74, 632.06, 632.07, 394323, 2715, 632.37, 632.29, 632.40, 213082, 181241
2025-8-6, 12:45:00.000000, 632.08, 632.27, 631.85, 632.18, 407328, 2410, 632.09, 632.10, 632.06, 226935, 180393
2025-8-6, 12:50:00.000000, 632.17, 632.49, 632.01, 632.33, 290449, 1746, 632.25, 632.28, 632.25, 120222, 170227
2025-8-6, 12:55:00.000000, 632.33, 632.41, 632.17, 632.25, 216113, 1416, 632.29, 632.28, 632.29, 121814, 94299
2025-8-6, 13:00:00.000000, 632.24, 632.63, 632.05, 632.35, 367523, 2017, 632.32, 632.34, 632.34, 204891, 162632
2025-8-6, 13:05:00.000000, 632.36, 632.43, 632.10, 632.24, 103104, 617, 632.28, 632.26, 632.27, 47392, 55712
2025-8-6, 13:10:00.000000, 632.25, 632.41, 632.04, 632.15, 249106, 1377, 632.21, 632.20, 632.22, 119240, 129866
2025-8-6, 13:15:00.000000, 632.13, 632.18, 631.94, 632.18, 228788, 1338, 632.11, 632.10, 632.06, 110725, 118063
2025-8-6, 13:20:00.000000, 632.16, 632.29, 632.03, 632.13, 301001, 1905, 632.15, 632.15, 632.16, 153276, 147725
2025-8-6, 13:25:00.000000, 632.13, 632.36, 632.04, 632.29, 229172, 1486, 632.20, 632.23, 632.20, 119283, 109889
2025-8-6, 13:30:00.000000, 632.31, 632.57, 632.16, 632.56, 277728, 1750, 632.40, 632.43, 632.36, 138320, 139408
2025-8-6, 13:35:00.000000, 632.57, 632.64, 632.48, 632.57, 199289, 1290, 632.57, 632.56, 632.56, 99807, 99482
2025-8-6, 13:40:00.000000, 632.57, 632.70, 632.48, 632.54, 241865, 1720, 632.57, 632.57, 632.59, 119505, 122360
2025-8-6, 13:45:00.000000, 632.54, 632.59, 632.16, 632.21, 239816, 1770, 632.38, 632.32, 632.38, 130120, 109696
2025-8-6, 13:50:00.000000, 632.19, 632.25, 632.00, 632.05, 232709, 1423, 632.12, 632.10, 632.12, 120880, 111829
2025-8-6, 13:55:00.000000, 632.04, 632.34, 632.01, 632.23, 451654, 2519, 632.15, 632.19, 632.17, 222137, 229517
2025-8-6, 14:00:00.000000, 632.23, 632.72, 632.18, 632.64, 382846, 2304, 632.44, 632.51, 632.45, 196001, 186845
2025-8-6, 14:05:00.000000, 632.64, 633.11, 632.58, 632.83, 522935, 3205, 632.79, 632.84, 632.84, 274926, 248009
2025-8-6, 14:10:00.000000, 632.83, 632.88, 632.57, 632.78, 314993, 1941, 632.76, 632.74, 632.72, 172350, 142643
2025-8-6, 14:15:00.000000, 632.78, 632.91, 632.61, 632.67, 175342, 1174, 632.74, 632.73, 632.76, 87913, 87429
2025-8-6, 14:20:00.000000, 632.66, 632.90, 632.63, 632.85, 189184, 1300, 632.76, 632.79, 632.76, 98116, 91068
2025-8-6, 14:25:00.000000, 632.85, 633.05, 632.82, 632.92, 297501, 1707, 632.91, 632.93, 632.93, 156128, 141373
2025-8-6, 14:30:00.000000, 632.92, 633.15, 632.75, 633.08, 465193, 3186, 632.97, 632.99, 632.95, 257851, 207342
2025-8-6, 14:35:00.000000, 633.09, 633.19, 632.82, 632.83, 329597, 2185, 632.98, 632.95, 633.01, 169127, 160470
2025-8-6, 14:40:00.000000, 632.85, 632.93, 632.65, 632.83, 278806, 1851, 632.81, 632.80, 632.79, 151452, 127354
2025-8-6, 14:45:00.000000, 632.84, 632.91, 632.70, 632.80, 199586, 1416, 632.81, 632.80, 632.81, 94053, 105533
2025-8-6, 14:50:00.000000, 632.80, 633.01, 632.70, 632.92, 237199, 1645, 632.86, 632.88, 632.85, 125504, 111695
2025-8-6, 14:55:00.000000, 632.93, 632.95, 632.49, 632.62, 449185, 2698, 632.75, 632.69, 632.72, 188924, 260261
2025-8-6, 15:00:00.000000, 632.62, 632.91, 632.56, 632.84, 323615, 2205, 632.73, 632.77, 632.74, 157508, 166107
2025-8-6, 15:05:00.000000, 632.83, 632.85, 632.60, 632.70, 222165, 1564, 632.75, 632.72, 632.73, 118668, 103497
2025-8-6, 15:10:00.000000, 632.69, 632.85, 632.64, 632.72, 316750, 2121, 632.73, 632.74, 632.74, 166966, 149784
2025-8-6, 15:15:00.000000, 632.73, 632.99, 632.69, 632.91, 417065, 2570, 632.83, 632.86, 632.84, 186300, 230765
2025-8-6, 15:20:00.000000, 632.91, 633.16, 632.90, 633.08, 534961, 3308, 633.01, 633.05, 633.03, 247350, 287611
2025-8-6, 15:25:00.000000, 633.09, 633.10, 632.93, 633.02, 522862, 3077, 633.03, 633.02, 633.02, 264311, 258551
2025-8-6, 15:30:00.000000, 633.01, 633.44, 632.96, 633.32, 627921, 4237, 633.18, 633.24, 633.20, 337760, 290161
2025-8-6, 15:35:00.000000, 633.31, 633.36, 633.16, 633.31, 462047, 3233, 633.28, 633.28, 633.26, 245236, 216811
2025-8-6, 15:40:00.000000, 633.31, 633.38, 632.91, 632.96, 681335, 4281, 633.14, 633.08, 633.14, 376378, 304957
2025-8-6, 15:45:00.000000, 632.95, 633.01, 632.75, 632.98, 1003872, 6451, 632.92, 632.91, 632.88, 526591, 477281
2025-8-6, 15:50:00.000000, 632.97, 632.97, 632.55, 632.78, 1804224, 11486, 632.82, 632.77, 632.76, 1064886, 739338
2025-8-6, 15:55:00.000000, 632.77, 632.84, 632.39, 632.67, 4098506, 19902, 632.67, 632.63, 632.61, 1916939, 2181567
2025-8-6, 16:00:00.000000, 632.67, 632.78, 632.40, 632.51, 1828513, 1620, 632.59, 632.56, 632.59, 165479, 1663034
2025-8-6, 16:05:00.000000, 632.56, 632.69, 632.44, 632.61, 129221, 589, 632.57, 632.58, 632.57, 54917, 74304
2025-8-6, 16:10:00.000000, 632.78, 632.78, 632.51, 632.53, 123664, 510, 632.65, 632.61, 632.65, 68920, 54744
2025-8-6, 16:15:00.000000, 632.53, 632.55, 632.30, 632.54, 125119, 459, 632.48, 632.46, 632.42, 93003, 32116
2025-8-6, 16:20:00.000000, 632.52, 632.63, 632.51, 632.63, 11176, 54, 632.57, 632.59, 632.57, 4755, 6421
2025-8-6, 16:25:00.000000, 632.60, 632.69, 632.59, 632.61, 37530, 125, 632.62, 632.63, 632.64, 9475, 28055
2025-8-6, 16:30:00.000000, 632.60, 632.63, 632.56, 632.60, 20858, 76, 632.60, 632.60, 632.59, 6372, 14486
2025-8-6, 16:35:00.000000, 632.58, 632.58, 632.32, 632.38, 58675, 224, 632.46, 632.43, 632.45, 36542, 22133
2025-8-6, 16:40:00.000000, 632.31, 632.48, 632.31, 632.43, 57906, 181, 632.38, 632.41, 632.40, 26155, 31751
2025-8-6, 16:45:00.000000, 632.41, 632.49, 632.31, 632.45, 17598, 82, 632.41, 632.42, 632.40, 11446, 6152
2025-8-6, 16:50:00.000000, 632.47, 632.56, 632.36, 632.52, 14875, 65, 632.48, 632.48, 632.46, 6608, 8267
2025-8-6, 16:55:00.000000, 632.48, 632.59, 632.44, 632.56, 12090, 45, 632.52, 632.53, 632.52, 4698, 7392
2025-8-6, 17:00:00.000000, 632.45, 632.59, 632.45, 632.54, 16351, 53, 632.51, 632.53, 632.52, 2741, 13610
2025-8-6, 17:05:00.000000, 632.57, 632.64, 632.54, 632.64, 10807, 48, 632.60, 632.61, 632.59, 3712, 7095
2025-8-6, 17:10:00.000000, 632.64, 632.67, 632.60, 632.66, 9780, 45, 632.64, 632.64, 632.64, 7245, 2535
2025-8-6, 17:15:00.000000, 632.66, 632.78, 632.66, 632.78, 26916, 117, 632.72, 632.74, 632.72, 6064, 20852
2025-8-6, 17:20:00.000000, 632.77, 632.77, 632.67, 632.69, 5504, 26, 632.73, 632.71, 632.72, 2922, 2582
2025-8-6, 17:25:00.000000, 632.69, 632.69, 631.68, 631.72, 70447, 240, 632.20, 632.03, 632.18, 51072, 19375
2025-8-6, 17:30:00.000000, 631.75, 631.87, 631.29, 631.60, 37897, 172, 631.63, 631.59, 631.58, 18356, 19541
2025-8-6, 17:35:00.000000, 631.54, 631.85, 631.26, 631.85, 16986, 92, 631.62, 631.65, 631.55, 6998, 9988
2025-8-6, 17:40:00.000000, 631.75, 632.50, 631.75, 632.49, 11940, 63, 632.12, 632.25, 632.13, 6988, 4952
2025-8-6, 17:45:00.000000, 632.28, 632.28, 631.96, 632.16, 8748, 40, 632.17, 632.13, 632.12, 5145, 3603
2025-8-6, 17:50:00.000000, 632.26, 632.69, 632.25, 632.68, 30231, 115, 632.47, 632.54, 632.47, 11964, 18267
2025-8-6, 17:55:00.000000, 632.74, 632.95, 632.61, 632.64, 41174, 130, 632.73, 632.73, 632.78, 17689, 23485
2025-8-6, 18:00:00.000000, 632.64, 633.00, 632.00, 632.10, 31902, 139, 632.44, 632.37, 632.50, 19242, 12660
2025-8-6, 18:05:00.000000, 632.10, 632.60, 632.07, 632.60, 22743, 110, 632.34, 632.42, 632.33, 6808, 15935
2025-8-6, 18:10:00.000000, 632.57, 632.86, 632.52, 632.54, 32836, 158, 632.62, 632.64, 632.69, 12343, 20493
2025-8-6, 18:15:00.000000, 632.58, 633.10, 632.54, 633.10, 12619, 58, 632.83, 632.91, 632.82, 5323, 7296
2025-8-6, 18:20:00.000000, 633.05, 633.16, 633.03, 633.15, 7604, 33, 633.10, 633.11, 633.09, 4646, 2958
2025-8-6, 18:25:00.000000, 633.15, 633.92, 633.15, 633.92, 13674, 83, 633.54, 633.66, 633.54, 8791, 4883
2025-8-6, 18:30:00.000000, 632.78, 634.14, 632.78, 634.00, 39939, 111, 633.43, 633.64, 633.46, 8840, 31099
2025-8-6, 18:35:00.000000, 634.00, 634.00, 633.72, 633.75, 7450, 31, 633.87, 633.82, 633.86, 3956, 3494
2025-8-6, 18:40:00.000000, 633.84, 633.87, 633.70, 633.70, 8874, 37, 633.78, 633.76, 633.79, 3662, 5212
2025-8-6, 18:45:00.000000, 633.72, 633.75, 633.63, 633.65, 1004, 7, 633.69, 633.68, 633.69, 704, 300
2025-8-6, 18:50:00.000000, 633.65, 633.83, 633.53, 633.70, 9311, 35, 633.68, 633.69, 633.68, 7115, 2196
2025-8-6, 18:55:00.000000, 633.73, 633.80, 633.64, 633.77, 9578, 49, 633.73, 633.74, 633.72, 6371, 3207
2025-8-6, 19:00:00.000000, 633.81, 634.00, 633.80, 633.87, 29288, 63, 633.87, 633.89, 633.90, 9779, 19509
2025-8-6, 19:05:00.000000, 633.93, 634.20, 633.86, 634.20, 25454, 66, 634.05, 634.09, 634.03, 15300, 10154
2025-8-6, 19:10:00.000000, 634.20, 634.21, 634.00, 634.02, 9552, 44, 634.11, 634.08, 634.10, 2700, 6852
2025-8-6, 19:15:00.000000, 634.02, 634.04, 633.81, 633.86, 8913, 35, 633.93, 633.90, 633.92, 4370, 4543
2025-8-6, 19:20:00.000000, 633.86, 633.96, 633.84, 633.96, 7085, 25, 633.91, 633.92, 633.90, 602, 6483
2025-8-6, 19:25:00.000000, 633.93, 633.93, 633.78, 633.80, 2704, 15, 633.86, 633.84, 633.85, 1580, 1124
2025-8-6, 19:30:00.000000, 633.77, 633.90, 633.77, 633.83, 4861, 13, 633.82, 633.83, 633.84, 1932, 2929
2025-8-6, 19:35:00.000000, 633.87, 633.88, 633.87, 633.88, 1300, 5, 633.88, 633.88, 633.88, 900, 400
2025-8-6, 19:40:00.000000, 633.82, 633.85, 633.70, 633.75, 6416, 27, 633.78, 633.77, 633.78, 3200, 3216
2025-8-6, 19:45:00.000000, 633.72, 633.72, 633.53, 633.60, 3195, 12, 633.64, 633.62, 633.63, 1895, 1300
2025-8-6, 19:50:00.000000, 633.65, 633.69, 633.62, 633.66, 2269, 8, 633.66, 633.66, 633.66, 802, 1467
2025-8-6, 19:55:00.000000, 633.56, 633.66, 633.48, 633.61, 6197, 25, 633.58, 633.58, 633.57, 1480, 4717
2025-8-6, 20:00:00.000000, 632.78, 632.78, 632.78, 632.78, 1, 1, 632.78, 632.78, 632.78, 1, 0
2025-8-7, 04:00:00.000000, 634.99, 635.71, 634.48, 635.64, 19889, 128, 635.20, 635.28, 635.09, 8934, 10955
2025-8-7, 04:05:00.000000, 635.75, 635.75, 635.63, 635.74, 22070, 55, 635.72, 635.71, 635.69, 1729, 20341
2025-8-7, 04:10:00.000000, 635.73, 635.73, 635.58, 635.58, 1014, 9, 635.66, 635.63, 635.66, 714, 300
2025-8-7, 04:15:00.000000, 635.67, 635.87, 635.64, 635.87, 2089, 11, 635.76, 635.79, 635.76, 1257, 832
2025-8-7, 04:20:00.000000, 635.85, 636.00, 635.70, 635.89, 2636, 16, 635.86, 635.86, 635.85, 960, 1676
2025-8-7, 04:25:00.000000, 635.91, 636.50, 635.90, 636.43, 22967, 115, 636.18, 636.28, 636.20, 10108, 12859
2025-8-7, 04:30:00.000000, 636.36, 636.46, 636.06, 636.08, 6468, 51, 636.24, 636.20, 636.26, 4828, 1640
2025-8-7, 04:35:00.000000, 636.07, 636.07, 635.69, 635.82, 3974, 25, 635.91, 635.86, 635.88, 3064, 910
2025-8-7, 04:40:00.000000, 635.71, 635.82, 635.71, 635.73, 2600, 15, 635.74, 635.75, 635.77, 1780, 820
2025-8-7, 04:45:00.000000, 635.98, 635.99, 635.98, 635.99, 200, 2, 635.98, 635.99, 635.98, 100, 100
2025-8-7, 04:50:00.000000, 635.95, 636.25, 635.95, 636.25, 4301, 21, 636.10, 636.15, 636.10, 585, 3716
2025-8-7, 04:55:00.000000, 636.28, 636.30, 636.19, 636.21, 1540, 15, 636.24, 636.23, 636.24, 100, 1440
2025-8-7, 05:00:00.000000, 635.87, 636.01, 635.87, 636.01, 200, 2, 635.94, 635.96, 635.94, 100, 100
2025-8-7, 05:05:00.000000, 636.07, 636.30, 636.07, 636.26, 11950, 92, 636.17, 636.21, 636.18, 500, 11450
2025-8-7, 05:10:00.000000, 636.28, 636.50, 636.27, 636.44, 4908, 30, 636.37, 636.40, 636.39, 520, 4388
2025-8-7, 05:15:00.000000, 636.44, 636.47, 636.36, 636.38, 5390, 48, 636.41, 636.40, 636.41, 2930, 2460
2025-8-7, 05:20:00.000000, 636.49, 636.67, 636.43, 636.63, 15873, 66, 636.55, 636.58, 636.55, 11453, 4420
2025-8-7, 05:25:00.000000, 636.69, 636.76, 636.59, 636.76, 2190, 14, 636.70, 636.70, 636.68, 1570, 620
2025-8-7, 05:30:00.000000, 636.78, 637.09, 636.71, 636.88, 24210, 107, 636.86, 636.89, 636.90, 9085, 15125
2025-8-7, 05:35:00.000000, 636.76, 636.78, 636.68, 636.68, 5566, 21, 636.72, 636.71, 636.73, 1000, 4566
2025-8-7, 05:40:00.000000, 636.63, 636.93, 636.63, 636.93, 5303, 24, 636.78, 636.83, 636.78, 800, 4503
2025-8-7, 05:45:00.000000, 636.97, 637.10, 636.97, 636.98, 3181, 16, 637.01, 637.02, 637.03, 1350, 1831
2025-8-7, 05:50:00.000000, 636.96, 637.36, 636.96, 637.24, 8150, 44, 637.13, 637.19, 637.16, 2551, 5599
2025-8-7, 05:55:00.000000, 637.33, 637.50, 637.33, 637.35, 7449, 35, 637.38, 637.39, 637.42, 4488, 2961
2025-8-7, 06:00:00.000000, 637.32, 637.55, 637.32, 637.55, 4100, 20, 637.43, 637.47, 637.43, 2188, 1912
2025-8-7, 06:05:00.000000, 637.60, 637.62, 637.50, 637.55, 3800, 21, 637.57, 637.56, 637.56, 1800, 2000
2025-8-7, 06:10:00.000000, 637.60, 637.79, 637.49, 637.71, 6390, 52, 637.65, 637.66, 637.64, 4670, 1720
2025-8-7, 06:15:00.000000, 637.88, 638.18, 637.88, 638.18, 22879, 100, 638.03, 638.08, 638.03, 9730, 13149
2025-8-7, 06:20:00.000000, 638.07, 638.18, 637.56, 637.56, 13562, 71, 637.84, 637.77, 637.87, 8430, 5132
2025-8-7, 06:25:00.000000, 637.56, 637.56, 637.26, 637.28, 10866, 52, 637.42, 637.37, 637.41, 3048, 7818
2025-8-7, 06:30:00.000000, 637.20, 637.20, 636.73, 636.91, 9013, 42, 637.01, 636.95, 636.96, 1843, 7170
2025-8-7, 06:35:00.000000, 636.96, 637.17, 636.96, 637.17, 5812, 34, 637.07, 637.10, 637.07, 883, 4929
2025-8-7, 06:40:00.000000, 637.13, 637.13, 636.80, 636.85, 2254, 18, 636.98, 636.93, 636.96, 1146, 1108
2025-8-7, 06:45:00.000000, 637.01, 637.12, 636.97, 637.02, 8185, 64, 637.03, 637.04, 637.04, 3547, 4638
2025-8-7, 06:50:00.000000, 637.00, 637.01, 636.95, 636.96, 2597, 16, 636.98, 636.97, 636.98, 2497, 100
2025-8-7, 06:55:00.000000, 637.02, 637.06, 636.76, 636.77, 3834, 26, 636.90, 636.86, 636.91, 2003, 1831
2025-8-7, 07:00:00.000000, 636.76, 637.28, 636.76, 636.80, 9225, 72, 636.90, 636.95, 637.02, 5148, 4077
2025-8-7, 07:05:00.000000, 636.85, 636.86, 636.60, 636.75, 12950, 101, 636.77, 636.74, 636.73, 5946, 7004
2025-8-7, 07:10:00.000000, 636.67, 636.70, 636.55, 636.55, 2206, 17, 636.62, 636.60, 636.63, 1155, 1051
2025-8-7, 07:15:00.000000, 636.62, 636.92, 636.62, 636.92, 8330, 71, 636.77, 636.82, 636.77, 5480, 2850
2025-8-7, 07:20:00.000000, 636.97, 636.99, 636.72, 636.72, 10770, 72, 636.85, 636.81, 636.85, 5000, 5770
2025-8-7, 07:25:00.000000, 636.80, 636.82, 636.68, 636.79, 3705, 32, 636.77, 636.76, 636.75, 2630, 1075
2025-8-7, 07:30:00.000000, 636.71, 636.79, 636.41, 636.42, 6296, 50, 636.58, 636.54, 636.60, 4223, 2073
2025-8-7, 07:35:00.000000, 636.41, 636.41, 636.17, 636.25, 16239, 115, 636.31, 636.28, 636.29, 6946, 9293
2025-8-7, 07:40:00.000000, 636.25, 636.60, 636.25, 636.48, 2829, 25, 636.40, 636.44, 636.42, 1220, 1609
2025-8-7, 07:45:00.000000, 636.46, 636.55, 636.43, 636.44, 3321, 27, 636.47, 636.47, 636.49, 1325, 1996
