Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, K, L, M, N, Open, High, Low, Close, Ask Volume, Bid Volume, Zero Line, Difference
2025-7-29, 09:30:00.000000, 638.36, 638.67, 638.01, 638.25, 1155072, 6491, 638.32, 638.31, 638.34, 489371, 665701, 0.000, 0.000, 0.000, 0.000, 117839, 189104, 117839, 176330, 665701, -489371, 0, 176330
2025-7-29, 09:35:00.000000, 638.24, 638.57, 638.19, 638.55, 593453, 4209, 638.39, 638.44, 638.38, 286769, 306684, 0.000, 0.000, 0.000, 0.000, 0, 26966, -8047, 19915, 306684, -286769, 0, 19915
2025-7-29, 09:40:00.000000, 638.55, 638.59, 637.93, 638.05, 818824, 5471, 638.28, 638.19, 638.26, 423143, 395681, 0.000, 0.000, 0.000, 0.000, 0, 11353, -40721, -27462, 395681, -423143, 0, -27462
2025-7-29, 09:45:00.000000, 638.06, 638.17, 637.35, 637.71, 759944, 5433, 637.82, 637.74, 637.76, 368928, 391016, 0.000, 0.000, 0.000, 0.000, 0, 48837, -6108, 22088, 391016, -368928, 0, 22088
2025-7-29, 09:50:00.000000, 637.72, 637.89, 637.24, 637.88, 793125, 5804, 637.68, 637.67, 637.56, 365220, 427905, 0.000, 0.000, 0.000, 0.000, 0, 62685, -3944, 62685, 427905, -365220, 0, 62685
2025-7-29, 09:55:00.000000, 637.87, 638.14, 637.59, 637.93, 510700, 3281, 637.88, 637.89, 637.86, 240870, 269830, 0.000, 0.000, 0.000, 0.000, 0, 53026, -21756, 28960, 269830, -240870, 0, 28960
2025-7-29, 10:00:00.000000, 638.00, 638.09, 637.63, 637.78, 504732, 3249, 637.88, 637.83, 637.86, 276882, 227850, 0.000, 0.000, 0.000, 0.000, 0, 4284, -53493, -49032, 227850, -276882, 0, -49032
2025-7-29, 10:05:00.000000, 637.79, 637.90, 637.60, 637.74, 366132, 2595, 637.76, 637.75, 637.75, 182745, 183387, 0.000, 0.000, 0.000, 0.000, 0, 1809, -12691, 642, 183387, -182745, 0, 642
2025-7-29, 10:10:00.000000, 637.74, 638.00, 637.60, 637.88, 403035, 2931, 637.80, 637.83, 637.80, 192412, 210623, 0.000, 0.000, 0.000, 0.000, 0, 24875, -11188, 18211, 210623, -192412, 0, 18211
2025-7-29, 10:15:00.000000, 637.87, 638.03, 637.72, 637.90, 431637, 3033, 637.88, 637.88, 637.88, 181061, 250576, 0.000, 0.000, 0.000, 0.000, 0, 72731, -2117, 69515, 250576, -181061, 0, 69515
2025-7-29, 10:20:00.000000, 637.91, 637.98, 637.62, 637.77, 523612, 3666, 637.82, 637.79, 637.80, 244304, 279308, 0.000, 0.000, 0.000, 0.000, 349, 48125, 349, 35004, 279308, -244304, 0, 35004
2025-7-29, 10:25:00.000000, 637.76, 637.81, 637.38, 637.76, 554095, 3821, 637.68, 637.65, 637.60, 285433, 268662, 0.000, 0.000, 0.000, 0.000, 0, 18068, -19188, -16771, 268662, -285433, 0, -16771
2025-7-29, 10:30:00.000000, 637.75, 637.86, 637.46, 637.50, 431653, 3173, 637.64, 637.60, 637.66, 209854, 221799, 0.000, 0.000, 0.000, 0.000, 0, 33460, -4415, 11945, 221799, -209854, 0, 11945
2025-7-29, 10:35:00.000000, 637.51, 637.65, 637.34, 637.50, 431657, 3186, 637.50, 637.50, 637.50, 229306, 202351, 0.000, 0.000, 0.000, 0.000, -1162, -1162, -31903, -26955, 202351, -229306, 0, -26955
2025-7-29, 10:40:00.000000, 637.51, 637.65, 637.17, 637.20, 348297, 2439, 637.38, 637.34, 637.41, 167232, 181065, 0.000, 0.000, 0.000, 0.000, 1102, 23515, 1102, 13833, 181065, -167232, 0, 13833
2025-7-29, 10:45:00.000000, 637.20, 637.33, 637.09, 637.16, 316611, 2126, 637.20, 637.19, 637.21, 147882, 168729, 0.000, 0.000, 0.000, 0.000, 0, 24353, -6727, 20847, 168729, -147882, 0, 20847
2025-7-29, 10:50:00.000000, 637.15, 637.22, 636.54, 636.73, 755921, 4999, 636.91, 636.83, 636.88, 396793, 359128, 0.000, 0.000, 0.000, 0.000, 0, 12896, -50138, -37665, 359128, -396793, 0, -37665
2025-7-29, 10:55:00.000000, 636.73, 636.85, 636.56, 636.74, 811311, 4926, 636.72, 636.72, 636.70, 433603, 377708, 0.000, 0.000, 0.000, 0.000, 0, 863, -58751, -55895, 377708, -433603, 0, -55895
2025-7-29, 11:00:00.000000, 636.72, 637.01, 636.48, 636.58, 606034, 4188, 636.70, 636.69, 636.74, 283668, 322366, 0.000, 0.000, 0.000, 0.000, 77, 62677, 77, 38698, 322366, -283668, 0, 38698
2025-7-29, 11:05:00.000000, 636.56, 636.65, 636.32, 636.46, 502172, 3278, 636.50, 636.48, 636.48, 272697, 229475, 0.000, 0.000, 0.000, 0.000, 0, 1915, -58622, -43222, 229475, -272697, 0, -43222
2025-7-29, 11:10:00.000000, 636.47, 636.71, 636.35, 636.40, 414439, 2934, 636.48, 636.49, 636.53, 201024, 213415, 0.000, 0.000, 0.000, 0.000, 0, 13532, -858, 12391, 213415, -201024, 0, 12391
2025-7-29, 11:15:00.000000, 636.38, 636.42, 636.14, 636.17, 527576, 3765, 636.28, 636.24, 636.28, 296560, 231016, 0.000, 0.000, 0.000, 0.000, 0, 5491, -68843, -65544, 231016, -296560, 0, -65544
2025-7-29, 11:20:00.000000, 636.16, 636.31, 635.77, 635.95, 773440, 5322, 636.05, 636.01, 636.04, 380274, 393166, 0.000, 0.000, 0.000, 0.000, 0, 27920, -26250, 12892, 393166, -380274, 0, 12892
2025-7-29, 11:25:00.000000, 635.96, 635.98, 635.18, 635.29, 817812, 5285, 635.60, 635.48, 635.58, 464790, 353022, 0.000, 0.000, 0.000, 0.000, 0, 4659, -119930, -111768, 353022, -464790, 0, -111768
2025-7-29, 11:30:00.000000, 635.29, 635.75, 635.11, 635.57, 642653, 4045, 635.43, 635.48, 635.43, 310692, 331961, 0.000, 0.000, 0.000, 0.000, 0, 30196, -31144, 21269, 331961, -310692, 0, 21269
2025-7-29, 11:35:00.000000, 635.57, 635.62, 635.30, 635.30, 444859, 2922, 635.45, 635.41, 635.46, 217412, 227447, 0.000, 0.000, 0.000, 0.000, 0, 15595, -9270, 10035, 227447, -217412, 0, 10035
2025-7-29, 11:40:00.000000, 635.31, 635.37, 634.69, 635.13, 722445, 4503, 635.13, 635.06, 635.03, 400510, 321935, 0.000, 0.000, 0.000, 0.000, 0, 7947, -82877, -78575, 321935, -400510, 0, -78575
2025-7-29, 11:45:00.000000, 635.13, 635.96, 635.12, 635.86, 640384, 4172, 635.52, 635.65, 635.54, 284190, 356194, 0.000, 0.000, 0.000, 0.000, 1132, 87077, 1132, 72004, 356194, -284190, 0, 72004
2025-7-29, 11:50:00.000000, 635.84, 636.17, 635.75, 636.08, 597972, 3949, 635.96, 636.00, 635.96, 289072, 308900, 0.000, 0.000, 0.000, 0.000, 0, 28285, -9338, 19828, 308900, -289072, 0, 19828
2025-7-29, 11:55:00.000000, 636.08, 636.21, 635.87, 635.89, 356549, 2591, 636.01, 635.99, 636.04, 187967, 168582, 0.000, 0.000, 0.000, 0.000, 0, 1774, -30538, -19385, 168582, -187967, 0, -19385
2025-7-29, 12:00:00.000000, 635.88, 636.04, 635.69, 635.94, 442260, 3190, 635.89, 635.89, 635.86, 203978, 238282, 0.000, 0.000, 0.000, 0.000, 0, 38489, -245, 34304, 238282, -203978, 0, 34304
2025-7-29, 12:05:00.000000, 635.94, 636.03, 635.68, 635.75, 308447, 2296, 635.85, 635.82, 635.86, 168109, 140338, 0.000, 0.000, 0.000, 0.000, 0, 7238, -27996, -27771, 140338, -168109, 0, -27771
2025-7-29, 12:10:00.000000, 635.75, 635.91, 635.49, 635.65, 335631, 2328, 635.70, 635.68, 635.70, 188384, 147247, 0.000, 0.000, 0.000, 0.000, 0, 6245, -41137, -41137, 147247, -188384, 0, -41137
2025-7-29, 12:15:00.000000, 635.64, 635.79, 635.59, 635.74, 429067, 2787, 635.69, 635.71, 635.69, 208324, 220743, 0.000, 0.000, 0.000, 0.000, 0, 58417, -1646, 12419, 220743, -208324, 0, 12419
2025-7-29, 12:20:00.000000, 635.73, 635.82, 635.58, 635.61, 228245, 1542, 635.69, 635.67, 635.70, 107007, 121238, 0.000, 0.000, 0.000, 0.000, 18, 26499, 18, 14231, 121238, -107007, 0, 14231
2025-7-29, 12:25:00.000000, 635.60, 635.78, 635.41, 635.66, 390012, 2446, 635.61, 635.62, 635.59, 228354, 161658, 0.000, 0.000, 0.000, 0.000, 0, 2485, -67091, -66696, 161658, -228354, 0, -66696
2025-7-29, 12:30:00.000000, 635.66, 635.88, 635.50, 635.50, 296277, 1855, 635.64, 635.63, 635.69, 137977, 158300, 0.000, 0.000, 0.000, 0.000, 0, 23242, -6347, 20323, 158300, -137977, 0, 20323
2025-7-29, 12:35:00.000000, 635.53, 635.58, 635.10, 635.20, 279292, 1939, 635.35, 635.29, 635.34, 155474, 123818, 0.000, 0.000, 0.000, 0.000, 0, 250, -35682, -31656, 123818, -155474, 0, -31656
2025-7-29, 12:40:00.000000, 635.18, 635.72, 635.18, 635.70, 371740, 2556, 635.44, 635.53, 635.45, 176915, 194825, 0.000, 0.000, 0.000, 0.000, 0, 18523, -8582, 17910, 194825, -176915, 0, 17910
2025-7-29, 12:45:00.000000, 635.71, 635.77, 635.52, 635.56, 276033, 1880, 635.64, 635.62, 635.65, 132134, 143899, 0.000, 0.000, 0.000, 0.000, 0, 18342, -13700, 11765, 143899, -132134, 0, 11765
2025-7-29, 12:50:00.000000, 635.58, 635.87, 635.54, 635.87, 259502, 1645, 635.72, 635.76, 635.71, 123190, 136312, 0.000, 0.000, 0.000, 0.000, 0, 16482, -2691, 13122, 136312, -123190, 0, 13122
2025-7-29, 12:55:00.000000, 635.86, 636.22, 635.86, 636.19, 330937, 1985, 636.03, 636.09, 636.04, 162442, 168495, 0.000, 0.000, 0.000, 0.000, 0, 24338, -4734, 6053, 168495, -162442, 0, 6053
2025-7-29, 13:00:00.000000, 636.19, 636.54, 636.09, 636.47, 554043, 2839, 636.32, 636.37, 636.31, 300378, 253665, 0.000, 0.000, 0.000, 0.000, 0, 53399, -51249, -46713, 253665, -300378, 0, -46713
2025-7-29, 13:05:00.000000, 636.46, 636.53, 636.28, 636.30, 422049, 2804, 636.39, 636.37, 636.40, 199466, 222583, 0.000, 0.000, 0.000, 0.000, 0, 24769, -9452, 23117, 222583, -199466, 0, 23117
2025-7-29, 13:10:00.000000, 636.30, 636.47, 636.29, 636.40, 322454, 1994, 636.37, 636.39, 636.38, 134340, 188114, 0.000, 0.000, 0.000, 0.000, 1940, 54374, 1940, 53774, 188114, -134340, 0, 53774
2025-7-29, 13:15:00.000000, 636.41, 636.56, 636.32, 636.35, 281072, 1990, 636.41, 636.41, 636.44, 137261, 143811, 0.000, 0.000, 0.000, 0.000, 0, 18295, -1614, 6550, 143811, -137261, 0, 6550
2025-7-29, 13:20:00.000000, 636.34, 636.36, 636.17, 636.24, 245426, 1495, 636.28, 636.26, 636.27, 133557, 111869, 0.000, 0.000, 0.000, 0.000, 0, 3288, -29903, -21688, 111869, -133557, 0, -21688
2025-7-29, 13:25:00.000000, 636.23, 636.52, 636.05, 636.18, 412133, 2694, 636.24, 636.25, 636.29, 170205, 241928, 0.000, 0.000, 0.000, 0.000, 0, 81313, -1407, 71723, 241928, -170205, 0, 71723
2025-7-29, 13:30:00.000000, 636.17, 636.39, 636.11, 636.11, 203056, 1488, 636.20, 636.21, 636.25, 120507, 82549, 0.000, 0.000, 0.000, 0.000, 0, 1598, -38318, -37958, 82549, -120507, 0, -37958
2025-7-29, 13:35:00.000000, 636.13, 636.14, 635.34, 635.66, 637647, 3551, 635.82, 635.71, 635.74, 308388, 329259, 0.000, 0.000, 0.000, 0.000, 0, 20871, -28667, 20871, 329259, -308388, 0, 20871
2025-7-29, 13:40:00.000000, 635.66, 635.70, 635.03, 635.26, 522526, 3177, 635.41, 635.33, 635.36, 257966, 264560, 0.000, 0.000, 0.000, 0.000, 0, 13236, -28611, 6594, 264560, -257966, 0, 6594
2025-7-29, 13:45:00.000000, 635.26, 635.38, 635.06, 635.11, 531101, 3231, 635.20, 635.18, 635.22, 273330, 257771, 0.000, 0.000, 0.000, 0.000, 0, 15939, -18946, -15559, 257771, -273330, 0, -15559
2025-7-29, 13:50:00.000000, 635.10, 635.37, 634.94, 635.31, 344700, 2367, 635.18, 635.21, 635.16, 171743, 172957, 0.000, 0.000, 0.000, 0.000, 0, 2823, -17594, 1214, 172957, -171743, 0, 1214
2025-7-29, 13:55:00.000000, 635.30, 635.66, 635.29, 635.61, 482017, 2718, 635.46, 635.52, 635.47, 200045, 281972, 0.000, 0.000, 0.000, 0.000, 137, 83570, 137, 81927, 281972, -200045, 0, 81927
2025-7-29, 14:00:00.000000, 635.60, 635.76, 635.47, 635.75, 443563, 2737, 635.65, 635.66, 635.61, 209310, 234253, 0.000, 0.000, 0.000, 0.000, 0, 48963, -18259, 24943, 234253, -209310, 0, 24943
2025-7-29, 14:05:00.000000, 635.74, 635.76, 635.38, 635.40, 426814, 2847, 635.57, 635.51, 635.57, 224068, 202746, 0.000, 0.000, 0.000, 0.000, -263, -263, -27040, -21322, 202746, -224068, 0, -21322
2025-7-29, 14:10:00.000000, 635.40, 635.52, 635.29, 635.49, 298104, 2041, 635.42, 635.43, 635.41, 164780, 133324, 0.000, 0.000, 0.000, 0.000, 0, 1730, -36822, -31456, 133324, -164780, 0, -31456
2025-7-29, 14:15:00.000000, 635.48, 635.74, 635.43, 635.66, 309920, 1955, 635.58, 635.61, 635.58, 133769, 176151, 0.000, 0.000, 0.000, 0.000, 0, 54211, -300, 42382, 176151, -133769, 0, 42382
2025-7-29, 14:20:00.000000, 635.66, 635.69, 635.18, 635.24, 400847, 2269, 635.44, 635.37, 635.43, 203758, 197089, 0.000, 0.000, 0.000, 0.000, 0, 46432, -6862, -6669, 197089, -203758, 0, -6669
2025-7-29, 14:25:00.000000, 635.25, 635.36, 635.14, 635.32, 278831, 1912, 635.27, 635.27, 635.25, 137917, 140914, 0.000, 0.000, 0.000, 0.000, 0, 14844, -3203, 2997, 140914, -137917, 0, 2997
2025-7-29, 14:30:00.000000, 635.32, 635.67, 635.31, 635.59, 310729, 1933, 635.47, 635.52, 635.49, 139371, 171358, 0.000, 0.000, 0.000, 0.000, 0, 42768, -367, 31987, 171358, -139371, 0, 31987
2025-7-29, 14:35:00.000000, 635.59, 635.74, 635.50, 635.74, 294511, 2128, 635.64, 635.66, 635.62, 135921, 158590, 0.000, 0.000, 0.000, 0.000, 0, 22669, -8338, 22669, 158590, -135921, 0, 22669
2025-7-29, 14:40:00.000000, 635.74, 635.86, 635.56, 635.65, 321667, 2251, 635.70, 635.69, 635.71, 166497, 155170, 0.000, 0.000, 0.000, 0.000, 0, 5906, -16475, -11327, 155170, -166497, 0, -11327
2025-7-29, 14:45:00.000000, 635.66, 635.74, 635.45, 635.52, 214185, 1409, 635.59, 635.57, 635.59, 110069, 104116, 0.000, 0.000, 0.000, 0.000, 0, 2644, -9837, -5953, 104116, -110069, 0, -5953
2025-7-29, 14:50:00.000000, 635.53, 635.63, 635.38, 635.45, 244872, 1779, 635.50, 635.49, 635.51, 123049, 121823, 0.000, 0.000, 0.000, 0.000, 0, 1742, -14122, -1226, 121823, -123049, 0, -1226
2025-7-29, 14:55:00.000000, 635.46, 635.46, 635.20, 635.34, 305825, 2112, 635.37, 635.33, 635.33, 140277, 165548, 0.000, 0.000, 0.000, 0.000, 0, 27004, -13531, 25271, 165548, -140277, 0, 25271
2025-7-29, 15:00:00.000000, 635.32, 635.45, 635.25, 635.40, 290435, 1941, 635.36, 635.37, 635.35, 123985, 166450, 0.000, 0.000, 0.000, 0.000, 0, 42520, -3935, 42465, 166450, -123985, 0, 42465
2025-7-29, 15:05:00.000000, 635.42, 635.57, 635.37, 635.46, 311857, 2110, 635.46, 635.47, 635.47, 147657, 164200, 0.000, 0.000, 0.000, 0.000, 0, 25514, -10138, 16543, 164200, -147657, 0, 16543
2025-7-29, 15:10:00.000000, 635.45, 635.61, 635.28, 635.58, 445526, 2755, 635.48, 635.49, 635.45, 202522, 243004, 0.000, 0.000, 0.000, 0.000, 0, 47285, -4440, 40482, 243004, -202522, 0, 40482
2025-7-29, 15:15:00.000000, 635.58, 635.60, 635.27, 635.39, 744645, 4389, 635.46, 635.42, 635.44, 477294, 267351, 0.000, 0.000, 0.000, 0.000, 0, 3698, -218936, -209943, 267351, -477294, 0, -209943
2025-7-29, 15:20:00.000000, 635.39, 635.47, 635.23, 635.28, 393452, 2646, 635.34, 635.33, 635.35, 196063, 197389, 0.000, 0.000, 0.000, 0.000, 0, 12083, -10480, 1326, 197389, -196063, 0, 1326
2025-7-29, 15:25:00.000000, 635.28, 635.30, 635.03, 635.06, 466176, 2882, 635.17, 635.13, 635.17, 252545, 213631, 0.000, 0.000, 0.000, 0.000, 0, 27291, -46413, -38914, 213631, -252545, 0, -38914
2025-7-29, 15:30:00.000000, 635.07, 635.24, 635.00, 635.03, 591193, 3866, 635.08, 635.09, 635.12, 329166, 262027, 0.000, 0.000, 0.000, 0.000, 0, 2200, -75571, -67139, 262027, -329166, 0, -67139
2025-7-29, 15:35:00.000000, 635.03, 635.04, 634.34, 634.37, 1011140, 6368, 634.70, 634.59, 634.69, 498813, 512327, 0.000, 0.000, 0.000, 0.000, 0, 24459, -43519, 13514, 512327, -498813, 0, 13514
2025-7-29, 15:40:00.000000, 634.36, 634.77, 634.34, 634.76, 795213, 4858, 634.55, 634.62, 634.55, 354961, 440252, 0.000, 0.000, 0.000, 0.000, 0, 89429, -7972, 85291, 440252, -354961, 0, 85291
2025-7-29, 15:45:00.000000, 634.76, 635.13, 634.74, 635.09, 950626, 5423, 634.93, 634.99, 634.93, 456056, 494570, 0.000, 0.000, 0.000, 0.000, 0, 73707, -5593, 38514, 494570, -456056, 0, 38514
2025-7-29, 15:50:00.000000, 635.10, 635.20, 634.86, 635.12, 1118516, 6950, 635.07, 635.06, 635.03, 583086, 535430, 0.000, 0.000, 0.000, 0.000, -529, -529, -98022, -47656, 535430, -583086, 0, -47656
2025-7-29, 15:55:00.000000, 635.12, 635.40, 634.83, 635.24, 3219627, 15326, 635.15, 635.16, 635.11, 1422167, 1797460, 0.000, 0.000, 0.000, 0.000, 0, 375293, -77923, 375293, 1797460, -1422167, 0, 375293
2025-7-29, 16:00:00.000000, 635.22, 635.35, 635.03, 635.15, 1508218, 1747, 635.19, 635.18, 635.19, 200096, 1308122, 0.000, 0.000, 0.000, 0.000, 1049306, 1112947, 1049306, 1108026, 1308122, -200096, 0, 1108026
2025-7-29, 16:05:00.000000, 635.14, 635.19, 635.01, 635.02, 105008, 394, 635.09, 635.07, 635.10, 46499, 58509, 0.000, 0.000, 0.000, 0.000, 0, 12010, -7192, 12010, 58509, -46499, 0, 12010
2025-7-29, 16:10:00.000000, 635.26, 635.26, 634.96, 635.05, 116376, 492, 635.13, 635.09, 635.11, 70823, 45553, 0.000, 0.000, 0.000, 0.000, 0, 2253, -26197, -25270, 45553, -70823, 0, -25270
2025-7-29, 16:15:00.000000, 635.01, 635.06, 634.91, 635.04, 65864, 202, 635.01, 635.00, 634.98, 25333, 40531, 0.000, 0.000, 0.000, 0.000, 450, 26465, 450, 15198, 40531, -25333, 0, 15198
2025-7-29, 16:20:00.000000, 635.05, 635.06, 634.87, 634.99, 7988, 32, 634.99, 634.97, 634.96, 4098, 3890, 0.000, 0.000, 0.000, 0.000, -200, -200, -2036, -208, 3890, -4098, 0, -208
2025-7-29, 16:25:00.000000, 634.98, 635.04, 634.96, 635.04, 14430, 54, 635.01, 635.01, 635.00, 6625, 7805, 0.000, 0.000, 0.000, 0.000, 0, 2080, -2349, 1180, 7805, -6625, 0, 1180
2025-7-29, 16:30:00.000000, 634.98, 635.05, 634.95, 635.04, 11981, 51, 635.01, 635.01, 635.00, 4740, 7241, 0.000, 0.000, 0.000, 0.000, 0, 2689, -219, 2501, 7241, -4740, 0, 2501
2025-7-29, 16:35:00.000000, 635.02, 635.07, 634.98, 634.98, 45939, 118, 635.01, 635.01, 635.03, 7791, 38148, 0.000, 0.000, 0.000, 0.000, 17250, 31653, 17250, 30357, 38148, -7791, 0, 30357
2025-7-29, 16:40:00.000000, 634.98, 635.00, 634.90, 634.93, 13296, 62, 634.95, 634.94, 634.95, 7300, 5996, 0.000, 0.000, 0.000, 0.000, 0, 1996, -2904, -1304, 5996, -7300, 0, -1304
2025-7-29, 16:45:00.000000, 634.93, 635.00, 634.90, 634.96, 22706, 81, 634.95, 634.95, 634.95, 14454, 8252, 0.000, 0.000, 0.000, 0.000, 0, 200, -9519, -6202, 8252, -14454, 0, -6202
2025-7-29, 16:50:00.000000, 635.00, 635.00, 634.93, 634.93, 1448, 10, 634.97, 634.95, 634.97, 648, 800, 0.000, 0.000, 0.000, 0.000, 0, 152, -348, 152, 800, -648, 0, 152
2025-7-29, 16:55:00.000000, 634.91, 635.01, 634.90, 635.01, 5114, 19, 634.96, 634.97, 634.96, 1937, 3177, 0.000, 0.000, 0.000, 0.000, 0, 1240, -1000, 1240, 3177, -1937, 0, 1240
2025-7-29, 17:00:00.000000, 634.99, 635.00, 634.96, 634.96, 5073, 18, 634.98, 634.97, 634.98, 1348, 3725, 0.000, 0.000, 0.000, 0.000, 0, 2525, -500, 2377, 3725, -1348, 0, 2377
2025-7-29, 17:05:00.000000, 634.99, 635.09, 634.98, 635.07, 17551, 29, 635.03, 635.05, 635.04, 1948, 15603, 0.000, 0.000, 0.000, 0.000, 0, 13655, -898, 13655, 15603, -1948, 0, 13655
2025-7-29, 17:10:00.000000, 635.00, 635.00, 635.00, 635.00, 446, 3, 635.00, 635.00, 635.00, 446, 0, 0.000, 0.000, 0.000, 0.000, -200, -200, -446, -446, 0, -446, 0, -446
2025-7-29, 17:15:00.000000, 635.01, 635.02, 635.01, 635.01, 1981, 14, 635.01, 635.01, 635.02, 625, 1356, 0.000, 0.000, 0.000, 0.000, 0, 880, -176, 731, 1356, -625, 0, 731
2025-7-29, 17:20:00.000000, 635.01, 635.01, 635.00, 635.00, 34554, 22, 635.01, 635.00, 635.01, 31371, 3183, 0.000, 0.000, 0.000, 0.000, 0, 1991, -28188, -28188, 3183, -31371, 0, -28188
2025-7-29, 17:25:00.000000, 635.00, 635.08, 634.95, 635.08, 53257, 38, 635.03, 635.04, 635.02, 52199, 1058, 0.000, 0.000, 0.000, 0.000, -232, -232, -51141, -51141, 1058, -52199, 0, -51141
2025-7-29, 17:30:00.000000, 635.01, 635.02, 635.00, 635.01, 4764, 8, 635.01, 635.01, 635.01, 4664, 100, 0.000, 0.000, 0.000, 0.000, -2500, -2500, -4564, -4564, 100, -4664, 0, -4564
2025-7-29, 17:35:00.000000, 635.00, 635.04, 635.00, 635.03, 2646, 5, 635.02, 635.02, 635.02, 370, 2276, 0.000, 0.000, 0.000, 0.000, 0, 1906, -370, 1906, 2276, -370, 0, 1906
2025-7-29, 17:40:00.000000, 635.01, 635.01, 634.96, 635.00, 2276, 10, 634.99, 634.99, 634.98, 747, 1529, 0.000, 0.000, 0.000, 0.000, 0, 782, -363, 782, 1529, -747, 0, 782
2025-7-29, 17:45:00.000000, 635.06, 635.16, 635.06, 635.16, 24108, 76, 635.11, 635.13, 635.11, 16348, 7760, 0.000, 0.000, 0.000, 0.000, -84, -84, -10428, -8588, 7760, -16348, 0, -8588
2025-7-29, 17:50:00.000000, 635.16, 635.16, 635.08, 635.09, 14864, 42, 635.12, 635.11, 635.12, 13382, 1482, 0.000, 0.000, 0.000, 0.000, -268, -268, -12110, -11900, 1482, -13382, 0, -11900
2025-7-29, 17:55:00.000000, 635.08, 635.09, 635.05, 635.06, 5677, 20, 635.07, 635.07, 635.07, 4867, 810, 0.000, 0.000, 0.000, 0.000, -578, -578, -4057, -4057, 810, -4867, 0, -4057
2025-7-29, 18:00:00.000000, 635.13, 635.41, 635.06, 635.41, 82830, 316, 635.25, 635.29, 635.23, 22188, 60642, 0.000, 0.000, 0.000, 0.000, 19152, 44614, 19152, 38454, 60642, -22188, 0, 38454
2025-7-29, 18:05:00.000000, 635.39, 635.45, 635.22, 635.22, 14730, 80, 635.32, 635.30, 635.33, 9436, 5294, 0.000, 0.000, 0.000, 0.000, -200, -200, -8536, -4142, 5294, -9436, 0, -4142
2025-7-29, 18:10:00.000000, 635.31, 635.31, 635.20, 635.21, 3278, 14, 635.26, 635.24, 635.26, 900, 2378, 0.000, 0.000, 0.000, 0.000, 706, 1478, 706, 1478, 2378, -900, 0, 1478
2025-7-29, 18:15:00.000000, 635.24, 635.31, 635.24, 635.30, 18637, 74, 635.27, 635.28, 635.27, 14550, 4087, 0.000, 0.000, 0.000, 0.000, 0, 2987, -10463, -10463, 4087, -14550, 0, -10463
2025-7-29, 18:20:00.000000, 635.20, 635.23, 635.20, 635.23, 800, 5, 635.21, 635.22, 635.21, 700, 100, 0.000, 0.000, 0.000, 0.000, -200, -200, -600, -600, 100, -700, 0, -600
2025-7-29, 18:25:00.000000, 635.24, 635.26, 635.20, 635.20, 3175, 20, 635.22, 635.22, 635.23, 1675, 1500, 0.000, 0.000, 0.000, 0.000, -75, -75, -975, -175, 1500, -1675, 0, -175
2025-7-29, 18:30:00.000000, 635.26, 635.29, 635.26, 635.29, 793, 4, 635.28, 635.28, 635.28, 0, 793, 0.000, 0.000, 0.000, 0.000, 1, 793, 1, 793, 793, 0, 0, 793
2025-7-29, 18:35:00.000000, 635.20, 635.20, 635.20, 635.20, 800, 4, 635.20, 635.20, 635.20, 800, 0, 0.000, 0.000, 0.000, 0.000, -300, -300, -800, -800, 0, -800, 0, -800
2025-7-29, 18:40:00.000000, 635.26, 635.30, 635.26, 635.30, 730, 4, 635.28, 635.29, 635.28, 230, 500, 0.000, 0.000, 0.000, 0.000, 270, 500, 270, 270, 500, -230, 0, 270
2025-7-29, 18:45:00.000000, 635.32, 635.37, 635.32, 635.37, 2302, 10, 635.34, 635.35, 635.34, 200, 2102, 0.000, 0.000, 0.000, 0.000, 624, 1902, 624, 1902, 2102, -200, 0, 1902
2025-7-29, 18:50:00.000000, 635.38, 635.42, 635.38, 635.40, 2700, 12, 635.40, 635.40, 635.40, 1600, 1100, 0.000, 0.000, 0.000, 0.000, -200, -200, -1100, -500, 1100, -1600, 0, -500
2025-7-29, 18:55:00.000000, 635.42, 635.46, 635.42, 635.43, 1831, 9, 635.43, 635.44, 635.44, 400, 1431, 0.000, 0.000, 0.000, 0.000, 0, 1031, -400, 1031, 1431, -400, 0, 1031
2025-7-29, 19:00:00.000000, 635.40, 635.40, 635.36, 635.36, 451, 3, 635.38, 635.37, 635.38, 300, 151, 0.000, 0.000, 0.000, 0.000, -49, -49, -149, -149, 151, -300, 0, -149
2025-7-29, 19:05:00.000000, 635.47, 635.48, 635.47, 635.48, 500, 3, 635.47, 635.48, 635.47, 0, 500, 0.000, 0.000, 0.000, 0.000, 200, 500, 200, 500, 500, 0, 0, 500
2025-7-29, 19:10:00.000000, 635.48, 635.48, 635.37, 635.37, 1600, 7, 635.42, 635.41, 635.42, 400, 1200, 0.000, 0.000, 0.000, 0.000, 100, 800, 100, 800, 1200, -400, 0, 800
2025-7-29, 19:15:00.000000, 635.40, 635.40, 635.39, 635.39, 471, 4, 635.40, 635.39, 635.40, 300, 171, 0.000, 0.000, 0.000, 0.000, 0, 171, -129, -129, 171, -300, 0, -129
2025-7-29, 19:20:00.000000, 635.42, 635.42, 635.42, 635.42, 413, 1, 635.42, 635.42, 635.42, 413, 0, 0.000, 0.000, 0.000, 0.000, -413, -413, -413, -413, 0, -413, 0, -413
